GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US39035103100,39035103100,"Census Tract 1031, Cuyahoga County, Ohio",499,60,33661,13179,86.0,7.4,40201,15505,9.4,6.2,26438,2834,0.0,5.8,-,**,1.0,1.4,-,**,2.4,3.5,-,**,1.2,1.7,-,**,0.0,5.8,-,**,16.0,8.7,55156,21950,71.1,10.8,32083,14260,13.8,9.8,40352,25364,42.1,11.7,48409,12802,34.9,11.2,31310,7748,9.2,7.6,19205,7950,217,61,41076,10221,41.0,21.1,22159,24155,59.0,21.1,52721,16631,54.4,16.5,46000,13722,19.8,12.5,6375,583,25.8,18.7,40556,25746,282,71,31048,9003,38.7,16.9,22188,19935,26.2,14.2,26944,23840,12.4,12.5,19148,45084,61.3,16.9,31815,14390,57.4,16.8,31371,10021,3.9,4.8,-,**,18.8,(X),(X),(X),14.3,(X),(X),(X),22.3,(X),(X),(X)
1400000US39035103300,39035103300,"Census Tract 1033, Cuyahoga County, Ohio",1191,91,12217,4807,29.4,6.9,94318,16901,68.4,6.4,8535,1657,0.0,2.5,-,**,0.9,1.9,-,**,0.0,2.5,-,**,1.3,2.9,-,**,0.0,2.5,-,**,4.5,4.0,8083,23159,28.7,6.7,95050,15111,16.3,7.3,7838,4699,55.6,8.4,14583,29340,25.7,7.5,15750,37831,2.4,1.7,14028,34386,330,101,8500,5211,72.4,13.2,6843,3726,27.6,13.2,36094,41612,30.3,19.3,77841,63316,62.4,19.1,6350,2839,7.3,7.8,-,**,861,128,19107,23260,49.4,12.0,15824,15936,44.3,12.1,9811,10824,5.1,3.8,104688,68452,50.6,12.0,30000,33365,37.2,11.1,10417,29310,13.5,7.3,93182,83606,32.7,(X),(X),(X),32.7,(X),(X),(X),32.6,(X),(X),(X)
1400000US39035103400,39035103400,"Census Tract 1034, Cuyahoga County, Ohio",1097,121,31595,8093,66.6,7.1,33607,13628,24.0,7.5,16581,15739,0.0,2.7,-,**,1.7,2.0,-,**,0.0,2.7,-,**,6.0,4.8,50278,24703,1.6,1.9,-,**,16.7,6.1,35625,17704,56.6,7.5,35313,14614,6.0,4.3,61250,75514,31.5,7.7,34405,24373,47.5,9.1,31761,8531,14.9,4.5,24167,13820,493,117,30250,22328,44.4,11.3,29716,11857,55.6,11.3,38611,37387,52.3,14.8,68300,18225,33.1,13.5,19034,6532,14.6,11.4,35000,24202,604,123,28750,13751,43.7,12.3,22500,15028,37.7,12.5,20455,7382,6.0,5.6,70833,64173,56.3,12.3,31477,18251,53.6,12.3,31023,20313,2.6,3.2,-,**,19.8,(X),(X),(X),28.8,(X),(X),(X),12.4,(X),(X),(X)
1400000US39035103500,39035103500,"Census Tract 1035, Cuyahoga County, Ohio",981,99,28640,5822,68.8,8.8,31440,4137,18.8,9.0,14688,5962,1.3,2.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,7.5,3.8,19118,22790,3.6,3.0,41058,43172,22.9,7.2,19219,10675,57.0,9.3,34358,4742,8.7,6.6,16791,12925,44.9,9.2,33511,4627,26.9,8.0,32361,5179,19.6,7.7,9527,7352,530,122,27868,9620,45.3,12.3,20000,15321,54.7,12.3,31583,7415,52.3,13.3,36114,3630,40.6,13.7,7409,12688,7.2,7.1,13654,24473,451,87,31641,9490,57.2,13.0,26300,8440,46.8,13.8,23859,11346,10.4,6.9,55446,40045,42.8,13.0,39821,25564,29.0,11.1,27292,75156,13.7,8.6,40577,19208,28.3,(X),(X),(X),25.8,(X),(X),(X),23.1,(X),(X),(X)
1400000US39035103602,39035103602,"Census Tract 1036.02, Cuyahoga County, Ohio",1789,122,30699,9432,61.1,6.4,53720,14713,33.3,6.3,9649,1743,0.0,1.7,-,**,1.4,1.4,48750,84179,0.0,1.7,-,**,0.7,0.5,-,**,3.5,2.1,9917,13109,1.0,0.7,33750,19675,60.8,6.3,53869,14967,2.2,2.3,52917,60992,35.8,5.5,70789,8185,51.8,5.4,13671,3746,10.2,3.1,10074,16460,337,84,47688,19983,54.6,13.7,31875,19025,45.4,13.7,83047,64549,64.4,14.5,84766,44159,30.0,15.7,17917,9777,5.6,6.6,-,**,1452,129,22422,10586,35.5,7.2,28929,16232,24.9,5.0,16689,4577,10.6,4.8,67500,22721,64.5,7.2,19196,14564,53.4,8.3,12546,6676,11.1,5.0,90787,45734,23.7,(X),(X),(X),24.9,(X),(X),(X),23.4,(X),(X),(X)
1400000US39035103800,39035103800,"Census Tract 1038, Cuyahoga County, Ohio",697,81,26795,3435,81.5,6.8,28150,3164,11.0,5.4,19453,19001,0.0,4.2,-,**,2.4,2.8,-,**,0.0,4.2,-,**,3.9,2.9,12188,8674,1.1,1.6,-,**,15.9,7.0,25568,27909,70.7,8.4,28125,3021,0.0,4.2,-,**,40.9,11.5,30221,11689,48.5,11.4,27206,13206,10.6,4.3,19643,5282,388,76,29400,2786,38.7,15.6,29688,2613,61.3,15.6,28250,8197,48.7,14.6,28720,14582,32.5,13.0,28438,26386,18.8,12.6,36510,13134,309,75,22542,7431,30.1,16.4,13405,1762,28.8,15.6,13233,2365,1.3,2.6,-,**,69.9,16.4,24917,7689,57.6,17.8,25104,7852,12.3,11.1,22262,38566,32.6,(X),(X),(X),36.6,(X),(X),(X),27.5,(X),(X),(X)
1400000US39035103900,39035103900,"Census Tract 1039, Cuyahoga County, Ohio",745,96,15659,2068,57.2,11.4,19125,4078,26.7,10.2,9436,1669,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,16.1,6.9,14141,8287,0.0,3.9,-,**,40.0,9.4,15081,3189,36.0,9.0,26458,17393,10.6,7.8,11902,5825,36.2,10.0,20385,10040,38.1,9.4,17000,5195,15.0,5.4,13409,1146,411,90,17446,4768,51.8,13.6,16007,4786,48.2,13.6,20000,4097,36.7,13.0,33173,21326,50.6,14.4,15729,3656,12.7,10.0,18875,4205,334,87,10833,3225,32.3,11.5,13750,5533,21.6,10.1,11184,2305,10.8,9.0,22045,151010,67.7,11.5,9515,3058,58.1,13.3,9479,3294,9.6,8.2,9605,11089,35.8,(X),(X),(X),43.3,(X),(X),(X),23.7,(X),(X),(X)
1400000US39035104100,39035104100,"Census Tract 1041, Cuyahoga County, Ohio",523,58,15587,5100,85.9,6.8,16414,6471,8.4,5.4,9107,5163,0.0,5.6,-,**,0.0,5.6,-,**,0.0,5.6,-,**,2.1,3.2,-,**,3.6,3.4,6250,7365,36.3,11.6,14318,9107,55.3,12.5,26250,25958,3.1,3.2,-,**,22.2,7.5,31944,27823,57.2,10.4,10795,5488,17.6,7.7,16500,17439,197,52,35795,27538,32.5,18.4,20781,45775,67.5,18.4,48594,27919,39.6,16.3,71667,12342,44.2,17.2,21016,8484,16.2,15.7,17000,31428,326,68,9523,1754,62.6,14.2,9250,1065,54.0,15.0,9141,1837,8.6,8.2,9688,47066,37.4,14.2,10625,4067,34.0,12.9,9792,3147,3.4,5.2,-,**,23.9,(X),(X),(X),32.5,(X),(X),(X),18.7,(X),(X),(X)
1400000US39035104200,39035104200,"Census Tract 1042, Cuyahoga County, Ohio",566,73,29167,8083,68.4,8.6,41188,13282,25.6,8.5,18594,8406,1.1,1.5,-,**,0.0,5.2,-,**,0.0,5.2,-,**,2.1,1.8,-,**,2.8,4.6,-,**,11.5,6.8,9135,9282,61.8,8.0,45417,7638,11.1,6.8,25694,28989,58.0,9.9,45125,12721,19.3,7.5,20938,17653,11.7,7.1,12941,17301,266,65,27917,14833,42.9,13.0,8250,24900,57.1,13.0,34118,28492,43.6,15.5,81250,32479,35.0,15.8,11691,7740,21.4,16.8,"2,500-",***,300,73,30000,11621,45.7,14.7,24886,13183,35.3,12.8,24318,13855,10.3,9.8,40625,51852,54.3,14.7,45813,28929,48.7,15.9,35833,36206,5.7,5.4,208036,231055,27.7,(X),(X),(X),26.7,(X),(X),(X),19.0,(X),(X),(X)
1400000US39035104300,39035104300,"Census Tract 1043, Cuyahoga County, Ohio",936,108,51034,10175,86.5,8.5,53750,12714,8.0,7.5,16285,3083,2.4,3.2,-,**,1.5,1.8,-,**,0.0,3.2,-,**,1.6,1.9,-,**,0.0,3.2,-,**,5.6,3.5,9615,81387,82.6,8.1,53646,17803,8.2,6.9,36250,44568,61.9,9.2,73281,30651,22.5,7.2,31375,16976,7.4,3.3,12250,12969,202,47,93214,34969,53.5,13.6,107917,98664,46.5,13.6,71250,54935,65.3,18.5,95781,27677,26.2,13.6,11250,15841,8.4,11.6,-,**,734,107,48214,9059,59.0,9.6,47292,19399,39.4,9.6,45650,25765,19.6,8.7,56923,34758,41.0,9.6,48661,11376,29.8,8.9,42260,13543,11.2,6.2,72857,48261,22.8,(X),(X),(X),16.8,(X),(X),(X),22.1,(X),(X),(X)
1400000US39035104400,39035104400,"Census Tract 1044, Cuyahoga County, Ohio",739,56,32750,8374,89.3,6.3,35397,7268,9.2,6.0,11000,12607,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,1.5,2.2,-,**,0.0,4.0,-,**,9.1,8.3,23783,7351,80.2,9.0,36131,4294,0.0,4.0,-,**,48.2,10.0,36071,7507,37.6,11.8,23304,5313,14.2,5.9,42679,6704,273,71,36016,3931,45.1,13.2,30729,15039,54.9,13.2,50000,29849,34.8,13.9,54792,25494,63.0,14.5,35104,14125,2.2,3.3,-,**,466,75,30600,15030,39.5,14.8,23547,14239,35.2,14.3,23779,16461,4.3,4.6,8571,157246,60.5,14.8,35167,11990,51.1,14.4,30900,16503,9.4,7.4,57167,25884,18.5,(X),(X),(X),19.8,(X),(X),(X),17.8,(X),(X),(X)
1400000US39035104600,39035104600,"Census Tract 1046, Cuyahoga County, Ohio",461,62,19034,8622,59.4,11.8,21250,11279,28.0,10.4,22708,44213,2.4,3.5,-,**,2.8,4.3,-,**,0.0,6.3,-,**,6.7,6.2,15625,40431,0.7,1.4,-,**,26.5,12.4,24242,2654,43.6,13.8,17250,14664,3.9,5.9,-,**,48.2,11.7,23500,10385,40.6,11.0,17788,14317,7.4,5.4,13750,3538,283,56,23819,11392,59.4,13.3,16500,12719,40.6,13.3,31875,31404,30.7,15.3,70156,54364,65.4,15.9,16375,9533,3.9,4.4,-,**,178,57,9239,6639,16.3,11.7,8472,4586,16.3,11.7,8472,4586,0.0,15.5,-,**,83.7,11.7,9732,9761,77.5,13.3,8750,10529,6.2,7.3,-,**,15.2,(X),(X),(X),18.4,(X),(X),(X),10.1,(X),(X),(X)
1400000US39035104800,39035104800,"Census Tract 1048, Cuyahoga County, Ohio",776,69,27721,7429,57.0,8.9,31513,4202,25.1,9.1,16910,5312,0.0,3.8,-,**,0.0,3.8,-,**,0.0,3.8,-,**,13.7,7.5,38939,6016,4.3,4.5,"2,500-",***,40.2,9.0,27500,13276,40.9,8.3,34688,7473,6.1,4.7,15446,18390,37.6,8.5,29167,7999,42.8,8.0,35286,17301,13.5,5.2,19955,7125,515,91,22269,6798,52.6,10.3,21157,5596,47.4,10.3,30000,16289,38.3,11.9,42768,12290,50.7,11.3,18991,1021,11.1,6.7,16328,11273,261,71,18750,12510,52.5,15.7,13083,10460,45.6,18.5,11583,9842,6.9,10.6,-,**,47.5,15.7,31458,18423,41.4,15.3,30625,20797,6.1,6.2,72778,43810,18.9,(X),(X),(X),22.1,(X),(X),(X),12.6,(X),(X),(X)
1400000US39035104900,39035104900,"Census Tract 1049, Cuyahoga County, Ohio",801,104,28993,4507,63.3,8.9,28281,9172,20.3,7.9,26949,21382,0.0,3.7,-,**,3.9,4.2,-,**,0.0,3.7,-,**,7.2,4.0,26875,13950,5.2,4.4,40313,22452,33.8,7.3,31620,7162,44.3,9.0,25268,11066,6.0,5.0,21786,8510,37.2,8.2,29306,4201,39.6,8.8,41546,5898,17.2,5.9,20484,6661,485,100,40578,6325,45.6,12.3,22083,19320,54.4,12.3,48523,5162,43.1,11.9,48697,4065,39.8,12.2,27981,22030,17.1,7.8,40781,41219,316,86,16300,8265,52.2,16.4,16150,9976,38.9,17.9,17250,11017,13.3,13.2,9519,15971,47.8,16.4,18036,18525,29.7,14.4,11818,17145,18.0,14.1,31510,13540,38.1,(X),(X),(X),32.8,(X),(X),(X),46.2,(X),(X),(X)
1400000US39035105100,39035105100,"Census Tract 1051, Cuyahoga County, Ohio",1339,129,19978,3857,83.1,6.9,21377,6148,13.1,6.5,16010,16738,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,1.4,1.6,-,**,2.4,2.1,14605,1957,26.7,8.2,21741,10906,59.4,8.9,20645,8321,10.4,6.2,17679,23855,31.7,7.9,20647,4591,35.6,7.1,17454,8862,22.3,4.9,23750,13875,794,144,25282,7657,50.0,13.3,16516,6953,50.0,13.3,30104,9688,40.6,12.5,28500,16441,51.6,12.3,16909,4055,7.8,5.7,34000,11072,545,127,15810,2425,43.1,15.3,16890,15542,30.3,12.3,15378,5095,12.8,11.5,48103,2372,56.9,15.3,14840,3152,45.1,15.2,14079,6097,11.7,10.6,18750,35731,30.6,(X),(X),(X),35.3,(X),(X),(X),23.9,(X),(X),(X)
1400000US39035105300,39035105300,"Census Tract 1053, Cuyahoga County, Ohio",1086,114,21210,8232,65.1,8.9,27063,9521,18.5,7.0,16518,8804,0.7,1.2,-,**,0.0,2.7,-,**,0.0,2.7,-,**,12.2,6.8,31635,11080,3.5,3.4,6638,4281,41.8,9.0,19605,18102,42.8,9.0,28406,5002,4.3,4.3,9185,7959,37.6,9.3,13362,12216,47.7,9.6,28712,5423,10.4,4.8,32361,20068,656,120,27703,14579,54.4,12.6,13512,8735,45.6,12.6,38194,12608,31.9,10.6,32554,8293,55.9,11.1,16534,16516,12.2,9.2,19074,14136,430,104,16071,8651,48.4,15.1,13594,6464,40.7,14.2,14453,8515,7.7,8.6,-,**,51.6,15.1,20645,12054,46.0,14.6,16071,12251,5.6,8.7,-,**,29.2,(X),(X),(X),29.1,(X),(X),(X),23.5,(X),(X),(X)
1400000US39035105400,39035105400,"Census Tract 1054, Cuyahoga County, Ohio",1323,125,26273,7322,66.8,8.6,30755,7839,19.8,7.5,26731,15799,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,10.7,6.4,20976,14019,2.6,3.3,-,**,27.1,6.7,32500,17375,56.4,8.1,25294,11571,6.3,5.2,21607,64499,35.1,7.8,32470,6835,46.1,8.3,21250,6619,12.4,3.6,30208,20436,790,121,31792,5637,50.3,10.4,26227,5683,49.7,10.4,43180,10353,43.0,11.6,44414,9202,54.3,11.1,25574,5781,2.7,2.9,-,**,533,118,16307,5241,39.4,14.0,18906,5258,28.1,11.7,15114,3952,11.3,10.7,-,**,60.6,14.0,14283,7889,48.8,14.7,13208,4721,11.8,8.8,66298,39554,26.5,(X),(X),(X),24.7,(X),(X),(X),25.1,(X),(X),(X)
1400000US39035105500,39035105500,"Census Tract 1055, Cuyahoga County, Ohio",738,87,20641,3737,71.5,9.1,17417,8525,17.5,8.0,20920,1146,0.7,1.1,-,**,0.0,4.0,-,**,1.9,2.9,-,**,7.7,5.4,8942,25828,0.7,1.0,-,**,29.1,8.2,10590,7912,50.1,10.1,22917,8330,4.6,4.8,6635,9481,45.9,9.2,20684,6593,37.5,8.2,22625,5592,11.9,5.1,19667,4335,431,91,22083,3336,44.8,11.3,20799,6382,55.2,11.3,26364,11508,55.7,13.6,24583,11833,39.4,13.6,21250,3672,4.9,5.2,8542,810,307,84,10486,8879,35.8,16.2,9914,19231,32.9,15.8,9526,12528,2.9,4.6,-,**,64.2,16.2,10865,10583,53.1,17.7,9399,4010,11.1,11.9,-,**,20.7,(X),(X),(X),19.0,(X),(X),(X),23.1,(X),(X),(X)
1400000US39035105602,39035105602,"Census Tract 1056.02, Cuyahoga County, Ohio",847,90,24141,4668,67.7,8.0,24609,5943,21.1,8.2,21382,26836,0.8,1.1,-,**,0.6,0.9,-,**,0.0,3.5,-,**,5.3,3.8,32578,37854,4.5,3.9,9028,13881,22.9,6.4,32813,7281,52.8,8.2,22995,3886,8.7,5.7,26458,13613,26.8,6.6,20781,7141,44.6,6.7,30227,14499,19.8,5.2,21900,4453,521,80,27625,11329,45.9,12.3,18102,4286,54.1,12.3,36667,14427,44.7,11.4,44375,13532,44.1,12.8,18704,5507,11.1,7.3,33281,19952,326,79,20852,2560,39.9,11.7,19688,3526,39.9,11.7,19688,3526,0.0,8.8,-,**,60.1,11.7,22500,8873,48.2,13.6,19609,4677,12.0,9.4,31696,4945,29.3,(X),(X),(X),28.4,(X),(X),(X),29.8,(X),(X),(X)
1400000US39035105700,39035105700,"Census Tract 1057, Cuyahoga County, Ohio",2250,135,31917,9162,68.4,6.3,32674,9604,23.8,7.3,9433,20863,0.0,1.3,-,**,0.7,1.0,-,**,0.0,1.3,-,**,7.2,3.3,-,**,0.0,1.3,-,**,12.3,3.1,115185,50089,66.0,6.9,32558,8734,0.5,1.4,-,**,30.1,7.1,48234,20503,45.1,7.3,36912,25410,24.4,5.1,18875,3884,1089,175,70319,18024,35.1,9.6,53333,36041,64.9,9.6,71653,11393,61.1,11.0,73482,29807,20.8,13.5,40592,29121,18.2,7.7,75839,586,1161,204,12142,5845,54.0,13.3,11387,3760,53.0,13.3,11204,3273,1.0,1.8,-,**,46.0,13.3,22917,30532,41.8,13.8,12153,26415,4.2,4.5,63897,49163,27.6,(X),(X),(X),24.7,(X),(X),(X),28.8,(X),(X),(X)
1400000US39035105900,39035105900,"Census Tract 1059, Cuyahoga County, Ohio",1292,95,35144,7291,95.2,2.8,35345,6893,2.4,2.3,20781,43938,0.2,0.5,-,**,1.1,1.8,-,**,0.0,2.3,-,**,1.1,1.5,-,**,0.0,2.3,-,**,10.4,5.3,14360,15685,85.8,5.8,36164,5216,3.4,3.3,7292,42426,30.7,8.0,32083,18015,45.4,8.3,44405,8496,20.6,5.9,22500,8351,755,104,43681,13805,49.5,7.5,31591,33980,50.5,7.5,54063,11712,58.4,12.8,75197,32151,25.7,9.2,18611,7978,15.9,12.4,44076,9704,537,108,24861,9803,47.5,14.7,21094,12643,43.0,14.7,18583,9946,4.5,4.6,44545,49020,52.5,14.7,25774,8728,49.9,14.4,25357,9923,2.6,3.0,-,**,24.5,(X),(X),(X),29.4,(X),(X),(X),17.5,(X),(X),(X)
1400000US39035106100,39035106100,"Census Tract 1061, Cuyahoga County, Ohio",1600,82,45701,3418,78.4,6.7,46051,7389,12.3,7.0,41016,10590,0.8,1.2,-,**,1.2,1.8,-,**,0.0,1.9,-,**,4.1,3.5,39569,50189,3.2,2.7,57159,30956,13.2,4.7,40052,3544,71.2,6.4,47017,8594,4.5,3.8,38986,36032,32.6,7.0,60781,25619,40.3,8.0,50183,8076,22.7,5.6,28750,9079,969,110,55777,14450,44.3,9.1,46049,4026,55.7,9.1,61875,9969,63.4,11.3,64727,13126,28.8,8.6,39583,17511,7.8,6.5,46447,19500,631,99,33477,6426,64.7,13.5,26000,10298,53.9,13.8,23542,10574,10.8,5.6,86429,4942,35.3,13.5,39840,4034,17.1,7.4,40125,9467,18.2,11.0,39698,41899,24.4,(X),(X),(X),18.6,(X),(X),(X),33.4,(X),(X),(X)
1400000US39035106200,39035106200,"Census Tract 1062, Cuyahoga County, Ohio",1679,130,37207,4107,86.5,5.0,37383,3867,3.9,3.7,32663,58011,0.4,0.7,-,**,0.0,1.8,-,**,0.0,1.8,-,**,6.3,3.1,51818,34661,2.9,2.4,38875,65153,10.5,3.4,34250,30439,84.2,4.7,37670,3886,3.7,3.5,6550,3709,29.4,5.2,39375,6659,43.3,5.7,43632,4272,23.6,3.3,27963,4812,901,116,43472,6736,43.2,6.9,34775,14481,56.8,6.9,50125,20516,69.9,10.6,63224,22017,26.7,10.2,33975,8798,3.3,3.3,4844,66090,778,139,26100,6360,47.2,9.6,21172,9514,43.4,9.9,20000,9661,3.7,3.7,66563,24861,52.8,9.6,34659,14338,46.5,9.2,29250,15195,6.3,5.5,61078,34692,17.9,(X),(X),(X),18.9,(X),(X),(X),16.7,(X),(X),(X)
1400000US39035106300,39035106300,"Census Tract 1063, Cuyahoga County, Ohio",1183,112,27953,5998,73.9,8.6,28173,7217,13.9,7.2,23558,12800,3.8,3.4,-,**,2.2,3.2,-,**,0.0,2.5,-,**,4.5,3.1,29792,51783,1.7,1.9,-,**,11.2,4.0,55121,29586,70.9,7.9,27198,7338,7.4,5.6,21188,9771,36.6,6.9,32311,8002,40.7,9.3,22955,16535,15.2,5.2,26591,32525,711,129,32684,11186,55.0,10.0,27737,12768,45.0,10.0,50625,9736,47.3,14.1,57750,13152,38.7,12.6,21463,4247,14.1,8.9,43750,27181,472,118,20250,11552,36.7,14.0,17096,11031,33.5,13.7,16944,10133,3.2,3.6,-,**,63.3,14.0,22083,14736,51.9,15.3,15550,9194,11.4,11.3,55968,9646,18.7,(X),(X),(X),21.8,(X),(X),(X),10.6,(X),(X),(X)
1400000US39035106400,39035106400,"Census Tract 1064, Cuyahoga County, Ohio",452,55,38393,9629,88.1,7.7,40769,9367,4.9,5.3,29464,5336,2.4,3.7,-,**,0.0,6.4,-,**,0.0,6.4,-,**,3.8,4.2,-,**,0.9,1.3,-,**,5.5,5.3,14375,270535,86.3,8.1,41538,9004,2.7,3.1,-,**,35.0,10.1,47679,26559,38.5,10.0,52727,22128,23.9,6.3,23929,6871,204,42,58947,12534,53.9,12.0,59868,47517,46.1,12.0,45417,22261,69.6,16.2,75357,23215,14.7,11.3,35750,16409,15.7,9.3,33571,4980,248,63,27672,3721,35.9,16.5,42292,34524,31.9,16.2,45104,43829,4.0,4.2,-,**,64.1,16.5,27198,2403,62.1,16.4,26983,2501,2.0,3.4,-,**,12.6,(X),(X),(X),20.6,(X),(X),(X),4.8,(X),(X),(X)
1400000US39035106500,39035106500,"Census Tract 1065, Cuyahoga County, Ohio",1161,69,52577,14608,89.3,5.5,52978,9678,4.0,3.4,75645,41246,2.2,3.4,-,**,0.0,2.5,-,**,0.0,2.5,-,**,4.5,3.5,33333,40330,0.0,2.5,-,**,10.3,5.7,76190,36094,85.3,6.7,52531,14523,0.0,2.5,-,**,35.2,7.0,53886,8754,42.0,6.7,53696,17441,22.7,4.0,36071,12438,720,98,54063,6612,49.4,8.3,53851,26238,50.6,8.3,54352,12263,65.3,10.0,59808,18889,24.4,9.3,36364,17111,10.3,6.8,36346,36763,441,99,26940,13851,42.4,12.4,25625,10939,36.3,11.9,24722,16842,6.1,5.1,28594,52567,57.6,12.4,35104,20524,55.1,12.6,26908,18713,2.5,4.3,-,**,25.6,(X),(X),(X),32.8,(X),(X),(X),13.8,(X),(X),(X)
1400000US39035106600,39035106600,"Census Tract 1066, Cuyahoga County, Ohio",1401,105,35679,9214,94.8,3.7,35203,10056,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,3.9,3.4,40125,133270,1.3,1.5,-,**,6.9,5.2,28398,31998,91.8,5.4,36622,11300,3.1,3.4,45057,67599,40.2,7.2,40855,20032,41.3,7.8,44914,6892,15.5,4.6,29053,2513,878,120,40865,10652,48.1,10.3,35714,14142,51.9,10.3,53684,15851,53.9,11.4,61576,6506,30.0,9.1,16028,4672,16.2,8.0,28720,3769,523,111,25324,6896,52.2,13.1,30313,15677,44.9,12.1,21953,12441,7.3,9.1,-,**,47.8,13.1,24800,5380,43.2,13.3,24500,4751,4.6,4.0,65750,78473,25.3,(X),(X),(X),25.7,(X),(X),(X),21.2,(X),(X),(X)
1400000US39035106800,39035106800,"Census Tract 1068, Cuyahoga County, Ohio",1182,99,22235,2833,82.0,7.7,23413,2579,15.2,7.6,7016,14461,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,2.0,2.0,85938,51248,0.8,1.2,-,**,15.7,7.5,23496,5298,68.4,10.0,24737,6237,3.6,4.0,-,**,37.8,7.5,24258,18877,33.0,7.9,26429,11794,25.6,4.7,14209,2576,653,108,27279,27589,47.2,13.2,23446,13120,52.8,13.2,40966,18388,38.3,10.2,58438,6073,45.0,12.2,21667,5124,16.7,9.5,24830,32530,529,105,11269,2617,51.4,12.2,12447,2382,43.3,11.9,11303,1978,8.1,7.7,46193,6736,48.6,12.2,9349,4792,41.6,12.5,8385,2600,7.0,7.4,22102,6474,26.1,(X),(X),(X),33.2,(X),(X),(X),14.6,(X),(X),(X)
1400000US39035106900,39035106900,"Census Tract 1069, Cuyahoga County, Ohio",1739,117,42989,5884,86.4,6.1,43782,3291,7.8,4.9,12135,7796,0.0,1.7,-,**,0.5,0.7,-,**,0.0,1.7,-,**,2.7,3.3,-,**,2.6,2.5,127870,146695,6.0,4.4,24688,54652,83.8,6.7,43806,3051,5.0,3.4,25391,11945,34.2,5.9,48188,28141,43.3,6.3,44390,5432,17.5,4.0,24500,3890,917,128,48245,10455,41.7,8.6,46167,17163,58.3,8.6,49132,14638,70.4,8.6,67083,26096,19.3,8.0,38482,6120,10.3,5.7,37955,21318,822,117,29583,8064,40.9,11.1,19146,6116,35.6,11.0,17835,3034,5.2,4.2,75938,68234,59.1,11.1,43167,13864,47.1,12.1,34125,18011,12.0,6.9,84205,23665,33.0,(X),(X),(X),34.1,(X),(X),(X),31.8,(X),(X),(X)
